id	advert_id	domain	developer	address	gp	description	entrance_number	floor	area	room_count	flat_number	price	published_at	actualized_at
14bd88f9-c3b3-4151-bd0f-54862f1a2708	321421	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №203	ГП-5	1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд	3	11	39.7	1	203	4500000	2023-08-27 12:12:36.490000+00:00	2023-11-15 20:28:43.052000+00:00
70ccccfd-710c-47d5-93e6-cc4262e78db8	322749	t-dsk.ru	ТДСК	ул. Монтажников 42, к.1 (ГП-5-12), подъезд 1, квартира №7	ГП-5	1-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 1 подъезд	1	2	41.1	1	7	4550000	2023-12-19 12:32:20.839000+00:00	2024-01-09 07:01:07.019000+00:00
4bf9a8ed-88c2-45d7-84d2-bd329e8783d4	320516	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №47		1-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд	1	11	38.5	1	47	4600000	2023-06-19 12:57:53.760000+00:00	2023-07-04 18:36:00.032000+00:00
024d4e1b-a788-497c-b07f-b3aa0aabc390	321210	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №216	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	14	39.5	1	216	4500000	2023-08-27 12:12:40.479000+00:00	2023-10-03 13:34:05.259000+00:00
b0d19fe9-d507-4213-98eb-c4f9721d7dbc	320371	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 3, квартира №171		1-комнатная квартира на ул. Монтажников, дом 40 3 подъезд	3	5	39.5	1	171	4250000	2023-06-01 05:39:31.548000+00:00	2023-07-04 18:36:00.032000+00:00
d6b6a051-8858-4bfe-813e-07fda6ce9c65	320108	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 2, квартира №103	ГП-7	1-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 2 подъезд	2	5	39.6	1	103	3800000	2023-04-21 12:31:12.410000+00:00	2023-07-04 18:36:00.032000+00:00
9ffccb09-70c3-4469-84f3-f85f6afce1e7	321162	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №168	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	4	39.5	1	168	4500000	2023-08-27 21:09:35.090000+00:00	2023-11-15 20:28:43.052000+00:00
8ad20324-98d2-43af-a6ae-1747d4d6eb3a	320536	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №67		1-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд	1	15	38.6	1	67	4600000	2023-06-19 12:57:53.666000+00:00	2023-09-12 12:49:59.040000+00:00
8c1c76c4-2c21-4473-8849-c5a60c1a15b7	320141	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 2, квартира №136	ГП-7	1-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 2 подъезд	2	12	39.6	1	136	4100000	2023-04-21 12:31:18.818000+00:00	2024-02-15 08:13:31.520000+00:00
be967ddf-ff9b-42f2-ae24-30cb44f91309	320204	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 1, квартира №4		1-комнатная квартира на ул. Монтажников, дом 40 1 подъезд	1	2	37.2	1	4	4100000	2023-06-01 05:39:12.337000+00:00	2023-09-12 12:49:59.040000+00:00
a8117c94-1288-4f70-aafd-600e29ef3809	321492	t-dsk.ru	ТДСК	ул. Александра Митинского, д. 4, (ГП 3.8), подъезд 10, квартира №549		2-комнатная квартира на ул. Александра Митинского, дом 4, ГП 3.8 10 подъезд	10	12	67.0	2	549	6800000	2023-10-26 15:17:02.865000+00:00	2023-12-11 04:04:17.509000+00:00
7bcfadbc-f2dc-48c7-a272-e9ab3c2bfd35	320538	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №69		1-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд	1	15	40.2	1	69	4600000	2023-06-19 12:57:53.654000+00:00	2023-07-25 07:45:45.467000+00:00
4fb15f55-7069-41df-936c-8a97a7f1bf03	321081	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 2, квартира №87	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 2 подъезд	2	2	37.1	1	87	4300000	2023-08-27 12:12:32.892000+00:00	2023-10-23 06:52:24.065000+00:00
30a5ae93-34cf-4615-8eb7-fa0e9a83ba00	321211	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №217	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	14	37.3	1	217	4300000	2023-08-27 12:12:26.867000+00:00	2024-02-02 15:41:55.892000+00:00
10005d91-2554-4b3f-999d-ed161770a8ac	322716	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 3, квартира №221	ГП-6	1-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 3 подъезд	3	15	39.7	1	221	4350000	2023-12-15 18:52:40.787000+00:00	2024-02-09 09:03:31.350000+00:00
dcbc13b4-9b98-4d83-9d3f-c69f79622d7a	322551	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 1, квартира №56	ГП-6	1-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 1 подъезд	1	11	28.7	1	56	3350000	2023-12-15 18:50:33.518000+00:00	2023-12-28 07:00:51.232000+00:00
55b319ac-0023-4169-b57e-0cf34b8139f7	321598	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №31	ГП-7	3-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд	1	8	69.9	3	31	6200000	2023-10-06 12:51:41.384000+00:00	2023-11-29 14:55:26.402000+00:00
9442ee12-7b1c-449a-a235-e59662f344f7	320907	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 4, квартира №203	ГП-7	1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 4 подъезд	4	3	41.0	1	203	3950000	2023-08-27 21:08:11.753000+00:00	2023-12-06 16:41:35.966000+00:00
2d08a047-cb7d-4b29-b39e-c2e1a8152445	321168	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №174	ГП-5	3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	5	86.4	3	174	7600000	2023-08-27 12:11:28.939000+00:00	2024-02-21 14:31:27.295000+00:00
03aae3f4-a64f-4ace-904d-9bd11617607a	320556	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 8, подъезд 2, квартира №87		1-комнатная квартира на ул. Валентины Трофимовой, дом 8 2 подъезд	2	2	38.7	1	87	4600000	2023-06-19 12:57:53.572000+00:00	2023-09-08 10:39:07.258000+00:00
34f81393-df7f-4bae-9fb5-e4f622feccb7	320720	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №16	ГП-7	1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд	1	3	37.2	1	16	3750000	2023-08-27 21:08:00.399000+00:00	2023-09-15 17:24:03.612000+00:00
4ff3b1aa-bc5d-46d6-a26a-c9f73314e070	320919	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 4, квартира №215	ГП-7	1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 4 подъезд	4	6	40.9	1	215	3950000	2023-08-27 21:08:11.710000+00:00	2024-02-14 05:23:30.314000+00:00
0b879b92-4d2a-4020-aaa8-5999f07985b6	300690	t-dsk.ru	ТДСК	ул. Монтажников, д. 38, подъезд 2, квартира №137		1-комнатная квартира на ул. Монтажников, дом 38 2 подъезд	2	12	37.3	1	137	4000000	2023-03-13 05:11:59.361000+00:00	2023-09-18 16:42:08.303000+00:00
02a5644c-1d06-4ab4-ae65-9572c4a05797	251586	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №3		1-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд	1	2	39.6	1	3	4500000	2023-03-13 05:12:32.661000+00:00	2023-10-25 12:28:25.812000+00:00
7eb718a6-0161-4962-a1d8-569edc47571d	322451	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 5, квартира №248	ГП-7	1-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 5 подъезд	5	11	40.9	1	248	3750000	2023-12-06 07:46:47.517000+00:00	2023-12-19 21:26:11.065000+00:00
79e6c70c-762f-4c1c-b074-d07e0778e8c2	321046	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №52	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд	1	10	37.3	1	52	4350000	2023-08-27 12:12:33.055000+00:00	2024-02-02 15:41:55.892000+00:00
c14fca02-5f4d-48b8-8a2d-35806e0b70ea	251647	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №64		1-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд	1	12	37.4	1	64	4300000	2023-03-13 05:12:25.454000+00:00	2023-11-09 09:47:42.837000+00:00
5c309039-e2af-4d4a-8831-48af84ff062b	320998	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №4	ГП-5	1-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд	1	2	37.3	1	4	4350000	2023-08-27 12:12:36.438000+00:00	2024-02-02 15:41:55.892000+00:00
ae94533e-91c5-4014-8476-8f0922cc3747	320889	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 3, квартира №185	ГП-7	1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 3 подъезд	3	12	40.8	1	185	3950000	2023-08-27 21:08:11.807000+00:00	2024-02-26 19:48:11.631000+00:00
4d5520cc-e759-419e-90e7-f39c6849111a	320291	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 2, квартира №91		1-комнатная квартира на ул. Монтажников, дом 40 2 подъезд	2	3	39.5	1	91	4250000	2023-06-01 05:39:34.655000+00:00	2023-08-23 09:16:59.078000+00:00
608b2f0d-d4aa-4fd7-89c3-94d0d0feb996	320092	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 2, квартира №87	ГП-7	1-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 2 подъезд	2	2	37.2	1	87	3650000	2023-04-21 12:31:12.212000+00:00	2023-08-28 14:59:22.760000+00:00
cad7bd8f-76c5-46fc-bf8c-6250b137dd70	320136	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 2, квартира №131	ГП-7	1-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 2 подъезд	2	11	39.7	1	131	4100000	2023-04-21 12:31:21.303000+00:00	2024-02-12 17:35:58.088000+00:00
0a964e81-0043-404d-b46f-4b6893a687f5	320032	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 1, квартира №27	ГП-7	1-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 1 подъезд	1	6	39.6	1	27	4100000	2023-04-21 12:31:18.483000+00:00	2024-02-12 08:38:32.453000+00:00
8182608a-6b17-45ee-8659-70818a7c166d	320332	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 2, квартира №132		1-комнатная квартира на ул. Монтажников, дом 40 2 подъезд	2	11	37.3	1	132	4100000	2023-06-01 05:39:12.044000+00:00	2023-08-28 14:59:22.760000+00:00
d4f9f249-1c5c-4462-87b7-467d39ced5be	320223	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 1, квартира №23		1-комнатная квартира на ул. Монтажников, дом 40 1 подъезд	1	5	39.4	1	23	4250000	2023-06-01 05:39:37.272000+00:00	2023-08-31 14:26:20.098000+00:00
0feb2eb5-0243-44a3-9053-006ff6ac5e4a	320386	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 3, квартира №186		1-комнатная квартира на ул. Монтажников, дом 40 3 подъезд	3	8	39.5	1	186	4250000	2023-06-01 05:39:31.481000+00:00	2023-08-25 05:47:44.700000+00:00
18d63288-e879-4730-be20-8f8d1c0258bd	251618	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №35		1-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд	1	7	39.6	1	35	4250000	2023-03-13 05:12:32.562000+00:00	2023-08-25 05:47:44.700000+00:00
935c6bc7-a3fa-4ad8-b7f0-2e2f172eaab5	300753	t-dsk.ru	ТДСК	ул. Монтажников, д. 38, подъезд 3, квартира №200		3-комнатная квартира на ул. Монтажников, дом 38 3 подъезд	3	11	86.9	3	200	7250000	2023-03-13 05:11:06.523000+00:00	2023-08-23 09:16:59.078000+00:00
8069dcac-a3d5-4ad8-8605-394a51a8c358	300622	t-dsk.ru	ТДСК	ул. Монтажников, д. 38, подъезд 1, квартира №69		1-комнатная квартира на ул. Монтажников, дом 38 1 подъезд	1	13	39.6	1	69	4100000	2023-03-13 05:12:10.949000+00:00	2023-08-22 15:28:34.055000+00:00
dbb71c3c-51e2-4b15-8873-778b968ed459	251649	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №66		3-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд	1	12	86.8	3	66	7250000	2023-03-13 05:11:14.126000+00:00	2023-08-25 05:47:44.700000+00:00
e9a5da2a-8fec-45ea-8dfc-432900583d8d	320326	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 2, квартира №126		1-комнатная квартира на ул. Монтажников, дом 40 2 подъезд	2	10	39.4	1	126	4250000	2023-06-01 05:39:34.464000+00:00	2023-08-22 15:28:34.055000+00:00
81731e2a-3444-4f9f-a771-aa7067c3e6c2	321194	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №200	ГП-5	3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	11	86.6	3	200	7600000	2023-08-27 12:11:28.834000+00:00	2023-12-06 07:45:06.170000+00:00
e0bc411f-0700-4570-b478-23a0230800a7	320242	t-dsk.ru	ТДСК	ул. Монтажников, д. 40, подъезд 1, квартира №42		3-комнатная квартира на ул. Монтажников, дом 40 1 подъезд	1	8	86.6	3	42	7350000	2023-06-01 05:38:30.204000+00:00	2023-08-22 15:28:34.055000+00:00
760f2161-0a67-4ff1-a4d1-4d057f888a83	321432	t-dsk.ru	ТДСК	ул. Монтажников, д.  42а, (ГП-5.11), подъезд 3, квартира №214	ГП-5	3-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 3 подъезд	3	13	86.9	3	214	7600000	2023-08-27 12:11:25.136000+00:00	2024-04-05 13:17:32.377000+00:00
5daf543e-ce18-4bb7-8c8c-928865665169	322213	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 1, квартира №10	ГП-7	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 1 подъезд	1	4	58.6	2	10	5350000	2023-12-06 07:45:51.650000+00:00	2024-04-17 20:34:52.328000+00:00
06a56ff4-e759-42a5-871b-404323e48d48	320114	t-dsk.ru	ТДСК	ул. Александра Пушкина д.3, (ГП-7.7), подъезд 2, квартира №109	ГП-7	3-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 2 подъезд	2	6	87.1	3	109	5950000	2023-04-21 12:30:42.417000+00:00	2023-07-04 18:36:00.032000+00:00
